ID,Haushalt Art,Titelnr.,Titel,Gruppennr.,Gruppe,Budget Richtung,Bezeichnung,Jahr,Ansatz/Rechnung,Betrag
5482,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Einnahmen,"Verwaltungskosten (KG, VWKostG)",2016,Rechnung,3953
5483,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Einnahmen,Versicherungsleistungen in anderen Schadensfällen,2016,Rechnung,0
5484,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Einnahmen,Vermischte Einnahmen,2016,Rechnung,586
5485,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Einnahmen,Zuweisungen für lfd. Zwecke vom Land,2016,Rechnung,0
5486,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Beamtenbezüge,2016,Rechnung,116735
5487,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Versorgungsrücklage,2016,Rechnung,1469
5488,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Angestelltenvergütungen,2016,Rechnung,436266
5489,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Versorgungsrücklage passiv,2016,Rechnung,2386
5490,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Beiträge zu Versorgungskassen ""Beamte""",2016,Rechnung,97937
5491,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Rechnung,36118
5492,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Rechnung,85576
5493,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Rechnung,0
5494,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Rechnung,733
5495,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,GWG (0  - 410  Netto),2016,Rechnung,412
5496,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Technische Geräte und Apparate,2016,Rechnung,0
5497,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2016,Rechnung,4211
5498,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Haltung von Fahrzeugen,2016,Rechnung,1722
5499,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Kfz-Steuern,2016,Rechnung,94
5500,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Kfz-Versicherungen,2016,Rechnung,538
5501,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Aus- und Fortbildung, Umschulung",2016,Rechnung,2236
5502,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,EDV-Kosten an Dritte,2016,Rechnung,8383
5503,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Steuern und Versicherungen,2016,Rechnung,940
5504,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Bürobedarf,2016,Rechnung,2279
5505,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Bücher, Zeitschriften u.ä.",2016,Rechnung,7035
5506,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Post- und Fernmeldegebühren,2016,Rechnung,1653
5507,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Öffentliche Bekanntmachungen, Amtsblatt",2016,Rechnung,5701
5508,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Dienstreisen,2016,Rechnung,373
5509,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Sachverständigenkosten, Gerichtskosten",2016,Rechnung,43634
5510,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Sachverständigenkosten ""Fahrradwegenetz""",2016,Rechnung,0
5511,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Sachverständigenkosten ""Klimaregion Fünfseenland u. kommunaler Klimaschutz""",2016,Rechnung,2374
5512,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Planungskosten,Rechtsberatungsk.u.ä. soweit nicht Gr.94ff,auch Verkehrszähl.",2016,Rechnung,44043
5513,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,"Mitgliedsbeiträge an Verbände, Vereine u.dgl. -Planungsverband-",2016,Rechnung,8355
5514,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Vermischte Ausgaben,2016,Rechnung,0
5515,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6000,Bauverwaltung,Ausgaben,Innere Verrechnung (HHST 8808.1690) unentgeltliche Objektnutzung,2016,Rechnung,22400
5516,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6100,"Städtebaul. Planung, Städtebauförderung, Vermessung, Bauordnung",Einnahmen,Vermischte Einnahmen,2016,Rechnung,0
5517,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6150,Ortszentrum,Einnahmen,Sonstige Gebühren und ähnliche Entgelte,2016,Rechnung,0
5518,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6150,Ortszentrum,Ausgaben,"Unterhalt von Straßen, Wegen u.ä.",2016,Rechnung,11628
5519,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6150,Ortszentrum,Ausgaben,Gebäudebewirtschaftungskosten,2016,Rechnung,9144
5520,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6150,Ortszentrum,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2016,Rechnung,50136
5521,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6200,Wohnungsbauförderung und Wohnungsfürsorge,Einnahmen,Zinsen von Zweckverbänden und dgl.,2016,Rechnung,6935
5522,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6200,Wohnungsbauförderung und Wohnungsfürsorge,Einnahmen,Zinsen vom übrigen Bereich Baugenossenschaft-Sonnenstr.10-16,2016,Rechnung,26556
5523,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6200,Wohnungsbauförderung und Wohnungsfürsorge,Einnahmen,Zinsen vom übrigen Bereich Baugenossenschaft,2016,Rechnung,5257
5524,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Einnahmen,Entgelt für Straßenbenutzung für Leitungen der privaten Versorgung,2016,Rechnung,217
5525,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Einnahmen,Sondernutzungsgebühren u.ä.,2016,Rechnung,8588
5526,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Einnahmen,Erstattung Straßenbaumaßnahmen (Ausgaben bei 6300.5130),2016,Rechnung,33532
5527,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Einnahmen,Zuweisungen für lfd. Zwecke: Kommunal-Anteil a.d. Kfz-Steuer (sow.n. UGr 3615),2016,Rechnung,160400
5528,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,"Unterhalt von Straßen, Wegen u.ä.",2016,Rechnung,152643
5529,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,"Unterhalt von Straßen, Wegen u.ä. Spundwand Schulstraße",2016,Rechnung,0
5530,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,Unterhalt:Verkehrssicherungs-Anlagen,2016,Rechnung,50575
5531,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,Unterhalt: Winterdienst,2016,Rechnung,9394
5532,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,EDV-Kosten an Dritte Verwaltungskosten Straßendatenbank,2016,Rechnung,0
5533,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,Innere Verrechnung Straßen + Wege Personalkosten Bauhof (7711.1691),2016,Rechnung,239793
5534,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6300,Gemeindestraßen,Ausgaben,Innere Verrechnung Winterdienst Personalkosten Bauhof (7711.1691),2016,Rechnung,70086
5535,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6701,Straßenbeleuchtung -01-,Einnahmen,Erstattung Straßenbeleuchtung (Ausgaben bei 6701.5133),2016,Rechnung,3605
5536,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6701,Straßenbeleuchtung -01-,Ausgaben,Unterhalt: Straßenbeleuchtung,2016,Rechnung,82934
5537,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6701,Straßenbeleuchtung -01-,Ausgaben,Stromverbrauch für Betriebszwecke,2016,Rechnung,67519
5538,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6751,Straßenreinigung,Ausgaben,Sonstiger verschiedener Betriebsaufwand Entsorgungskosten Kehrgut,2016,Rechnung,13099
5539,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6900,"Wasserläufe, Wasserbau",Ausgaben,Unterhalt: Gewässer u.ä.  -Aubach-,2016,Rechnung,2703
5540,Verwaltungshaushalt,6,"Bau- und Wohnungswesen, Verkehr",6900,"Wasserläufe, Wasserbau",Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2016,Rechnung,16113
5541,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Einnahmen,Vermischte Einnahmen (u.a. Restmüllsäcke),2016,Rechnung,5208
5542,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Einnahmen,Erstattungen durch Zweckverbände AWISTA,2016,Rechnung,873
5543,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Ausgaben,Gebäudebewirtschaftungskosten,2016,Rechnung,195
5544,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Ausgaben,Verschiedener Betriebsaufwand (u.a.Restmüllsäcke),2016,Rechnung,4968
5545,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Ausgaben,Sonstiger verschiedener Betriebsaufwand (auch Häckseln),2016,Rechnung,3486
5546,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Ausgaben,Unterstützungsfond für kommunale Alt- deponien (§ 13a BayBodSchG),2016,Rechnung,11175
5547,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7200,Abfallbeseitigung,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2016,Rechnung,10177
5548,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7210,Mülldeponien,Ausgaben,Unterhalt sonstiger Abfallbeseitigungs- anlagen -Altlastenbeseitigung-,2016,Rechnung,0
5549,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7301,Wochenmarkt,Einnahmen,Marktgebühren und ähnl. Entgelte,2016,Rechnung,1999
5550,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7301,Wochenmarkt,Ausgaben,"Strom, Gas u.ä.",2016,Rechnung,344
5551,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7301,Wochenmarkt,Ausgaben,Sonstiger verschiedener Betriebsaufwand,2016,Rechnung,523
5552,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7390,Weihnachtsmarkt,Einnahmen,Marktgebühren und ähnliche Entgelte,2016,Rechnung,3240
5553,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7390,Weihnachtsmarkt,Ausgaben,Sonstiger verschiedener Betriebsaufwand,2016,Rechnung,7972
5554,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Einnahmen,Bestattungsgebühren,2016,Rechnung,210292
5555,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Beamtenbezüge,2016,Rechnung,21466
5556,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Versorgungsrücklage,2016,Rechnung,135
5557,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Angestelltenvergütungen,2016,Rechnung,54028
5558,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Beiträge zu Versorgungskassen ""Beamte""",2016,Rechnung,8393
5559,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Rechnung,4390
5560,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Rechnung,10869
5561,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Rechnung,0
5562,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Gebäude- und Grundstücksunterhaltung,2016,Rechnung,2186
5563,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Unterhalt: Friedhöfe, Gräber",2016,Rechnung,27442
5564,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Verwaltungs- u. Zweckausstattung,2016,Rechnung,11
5565,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,GWG (0  - 410  Netto),2016,Rechnung,249
5566,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2016,Rechnung,354
5567,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Gebäudebewirtschaftungskosten,2016,Rechnung,23433
5568,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Reinigungskosten,2016,Rechnung,6347
5569,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,"Aus- und Fortbildung, Umschulung",2016,Rechnung,0
5570,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Bestattungskosten für Sozialhilfe-Empfänger,2016,Rechnung,1641
5571,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,EDV-Kosten an Dritte,2016,Rechnung,856
5572,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Steuern und Versicherungen,2016,Rechnung,134
5573,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Bürobedarf,2016,Rechnung,113
5574,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Dienstreisen,2016,Rechnung,0
5575,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Sachverständigenkosten,2016,Rechnung,0
5576,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Erstattungen an private Unternehmen,2016,Rechnung,16146
5577,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Innere Verrechnung unentgeltliche Objeknutzung (HHST 8806.1690),2016,Rechnung,1248
5578,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2016,Rechnung,58951
5579,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Innere Verrechnungen: Verwaltungskostenbeiträge (0200.1690),2016,Rechnung,7597
5580,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Abschreibungen (HHST 9151.2700),2016,Rechnung,51046
5581,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7500,Bestattungswesen,Ausgaben,Verzinsung des Anlagekapitals Kalkulatorische Zinsen (HHST 9151.2750),2016,Rechnung,54548
5582,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7605,Werbeeinrichtungen (Anschlagsäulen und dgl.),Einnahmen,Sondernutzungsgebühren u.ä. Kommunale Außenwerbung,2016,Rechnung,1793
5583,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7605,Werbeeinrichtungen (Anschlagsäulen und dgl.),Ausgaben,Vermischte Ausgaben u.a. Beschriftung Pylonen,2016,Rechnung,807
5584,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Einnahmen,Dienstleistungsersätze,2016,Rechnung,7720
5585,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Einnahmen,Versicherungsleistungen in anderen Schadensfällen,2016,Rechnung,0
5586,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Einnahmen,Erstattungen Wasserwerk für Fuhrpark + Personal,2016,Rechnung,0
5587,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Einnahmen,Innere Verrechnung Personalkosten Bauhof,2016,Rechnung,839902
5588,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Angestelltenvergütungen,2016,Rechnung,804242
5589,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2016,Rechnung,66499
5590,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2016,Rechnung,158755
5591,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2016,Rechnung,0
5592,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Unterhalt betriebstechnischer Anlagen Aufzüge, Tankanlagen und ähnl.",2016,Rechnung,5252
5593,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Verwaltungs- und Zweckausstattung Beschaffung-Materialkonto,2016,Rechnung,7537
5594,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,GWG (0  - 410  Netto),2016,Rechnung,3527
5595,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Arbeitsgeräte und Maschinen Instandhaltung,2016,Rechnung,17016
5596,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2016,Rechnung,0
5597,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Gebäudebewirtschaftungskosten,2016,Rechnung,16170
5598,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Reinigungskosten,2016,Rechnung,0
5599,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Unterhalt der Fahrzeuge,2016,Rechnung,59516
5600,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,KFZ-Werkstättenbedarf,2016,Rechnung,2983
5601,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Betriebs- und Schmierstoffe,2016,Rechnung,32468
5602,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Kfz-Steuern,2016,Rechnung,1364
5603,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Kfz-Versicherungen,2016,Rechnung,15807
5604,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Dienst- und Schutzkleidung,2016,Rechnung,11640
5605,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Fortbildung und Umschulung,2016,Rechnung,2200
5606,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,EDV-Kosten an Dritte,2016,Rechnung,1842
5607,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Werkstättenbedarf-Schreinerei,2016,Rechnung,1110
5608,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Steuern und Versicherungen,2016,Rechnung,1501
5609,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Bürobedarf,2016,Rechnung,341
5610,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,"Fernsprech-, Fernschreibgebühren",2016,Rechnung,1292
5611,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Dienstreisen,2016,Rechnung,463
5612,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Vermischte Ausgaben,2016,Rechnung,524
5613,Verwaltungshaushalt,7,"Öffentliche Einrichtungen, Wirtschaftsförderung",7711,Bauhof -01,Ausgaben,Innere Verrechnung unentgeltliche Objeknutzung (HHST 8806.1690),2016,Rechnung,278208
