Amt / Dienststelle,Betrag,Dezernatsbezeichnung,Teilhaushalte,Produktgruppe,Dezernat,Produktgruppenbezeichnung,Teilhaushalte Bezeichnung,Produktbezeichnung,Produkt,Amt / Dienststelle Bezeichnung,Jahr,Produktbereich,Art,Produktbereich Bezeichnung
AMT-157,0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,157 Ortsverw. Ebnet,2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-157,1547.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,157 Ortsverw. Ebnet,2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,-0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,-0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,3593.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,0.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-158,3671.0,Dezernat I OB Dr. Salomon,THH_01,5450,DEZ-I,Straßenreingung und Winterdienst,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Winterdienst,545002,158 Ortsverw. Kappel,2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,0.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,-0.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,0.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,-0.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,201.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,171973.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,201.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,172260.0,Dezernat V BM Prof. Dr. Haag,THH_26,5450,DEZ-V,Straßenreingung und Winterdienst,"THH 26 Garten-, Tiefbauamt",Winterdienst,545002,"660 Garten-, Tiefbauamt",2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,-0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,-0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,1796.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,0.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-820,1820.0,Dezernat II BMin Stuchlik,THH_10,5450,DEZ-II,Straßenreingung und Winterdienst,THH 10 Forstamt,Winterdienst,545002,820 Forstamt,2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,1755.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,2664.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,1313.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,0.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-110,1315.0,Dezernat I OB Dr. Salomon,THH_02,5460,DEZ-I,Parkierungseinrichtungen,"THH 2 Zentrale Funktionen, Sonderaufg.",Bereitst./Betrieb v.Parkierungseinricht.,546001,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,16599.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,5775.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,14800.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,5834.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,85000.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,5643.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,85000.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-640,5653.0,Dezernat IV EBM Neideck,THH_22,5460,DEZ-IV,Parkierungseinrichtungen,"THH 22 Amt f. Liegenschaften, Wgwesen",Parkplatzbewirtschaftung ALW,546001,"640 Amt f. Liegenschaften, Wgwesen",2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,4135309.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,1830764.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,3801000.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,1499077.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,4133332.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,1635632.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,4133332.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,1631111.0,Dezernat V BM Prof. Dr. Haag,THH_26,5460,DEZ-V,Parkierungseinrichtungen,"THH 26 Garten-, Tiefbauamt",Bereitst./Betrieb v.Parkierungseinricht.,546001,"660 Garten-, Tiefbauamt",2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,496774.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,2522416.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,472000.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,3772897.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,496613.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,4256350.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,496613.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,6619242.0,Dezernat V BM Prof. Dr. Haag,THH_26,5470,DEZ-V,Verkehrsbetriebe / ÖPNV,"THH 26 Garten-, Tiefbauamt",ÖPNV-Förderung,547001,"660 Garten-, Tiefbauamt",2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,48380.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,225717.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,32000.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,250662.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,64424.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,349936.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,64424.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-660,319044.0,Dezernat V BM Prof. Dr. Haag,THH_26,5480,DEZ-V,Sonstiger Personen- und Güterverkehr,"THH 26 Garten-, Tiefbauamt",Industriegleis,548001,"660 Garten-, Tiefbauamt",2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,0.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2015,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,-0.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2015,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,0.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2016,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,-0.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2016,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,730.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2017,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,374996.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2017,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,732.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2018,54,Erträge,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-650,378813.0,Dezernat V BM Prof. Dr. Haag,THH_25,5490,DEZ-V,Öffentliche Toilettenanlagen,THH 25 Gebäudemanagement Freiburg,Öffentliche Toilettenanlagen,549000,650 Gebäudemanagement Freiburg,2018,54,Aufwendungen,"Verkehrsflächen und -anlagen, ÖPNV"
AMT-151,70.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2015,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,38983.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2015,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,0.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2016,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,24668.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2016,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,70.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2017,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,48723.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2017,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,70.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2018,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-151,49421.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,151 Ortsverw. Lehen,2018,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,0.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2015,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,25245.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2015,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,0.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2016,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,20244.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2016,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,0.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2017,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,26047.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2017,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,0.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2018,55,Erträge,"Natur- und Landschaftspflege,Friedhofsw."
AMT-152,27055.0,Dezernat I OB Dr. Salomon,THH_01,5510,DEZ-I,Öffentliches Grün/Landschaftsbau,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",Grün-Freizeitflächen,551000,152 Ortsverw. Opfingen,2018,55,Aufwendungen,"Natur- und Landschaftspflege,Friedhofsw."
