ID ,Haushaltsjahr ,Haushaltsart ,Einzelplan ,Bezeichnung EP ,Gliederung ,Bezeichnung Gliederung ,Bezeichnung HSt ,Einnahme/Ausgabe ,Betrag ,Plan/Ergebnis
3289 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Öffentlichkeitsarbeit ,Ausgabe ,1000 ,Plan
3290 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Schmuck von Straßen  Räumen und Ähnl. ,Ausgabe ,900 ,Plan
3291 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,2700 ,Plan
3292 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Allgemeiner Bürobedarf ,Ausgabe ,7300 ,Plan
3293 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Bücher und Zeitschriften ,Ausgabe ,2500 ,Plan
3294 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Öffentliche Bekanntmachungen  Amtsblatt ,Ausgabe ,2500 ,Plan
3295 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Reise- und Fahrtkosten ,Ausgabe ,3500 ,Plan
3296 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Bankgebühren u. Ä. ,Ausgabe ,800 ,Plan
3297 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Umzugskosten ,Ausgabe ,50000 ,Plan
3298 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Transportkosten ,Ausgabe ,800 ,Plan
3299 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Sonstige Geschäftsausgaben ,Ausgabe ,500 ,Plan
3300 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,819000 ,Plan
3301 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Ausgabe ,146600 ,Plan
3302 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung Internetaufwendungen ,Ausgabe ,2900 ,Plan
3303 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,31700 ,Plan
3304 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,66100 ,Plan
3305 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,17200 ,Plan
3306 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,17500 ,Plan
3307 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4640 ,Kindergärten (Stadt) einschl. Schulkindergärten ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,6300 ,Plan
3308 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Bund  LAF  ERP-Sondervermögen ,Einnahme ,294000 ,Plan
3309 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Land (Kindergärten) ,Einnahme ,7477000 ,Plan
3310 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Land (Kindergärten - Gastkinder) ,Einnahme ,654500 ,Plan
3311 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Pachten ,Ausgabe ,100 ,Plan
3312 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Erbbauzinsen  Erbpachtzinsen ,Ausgabe ,2800 ,Plan
3313 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Zuschüsse für lfd. Zwecke an soziale Verbände  Vereine und Ähnl. sowie deren Einricht. ,Ausgabe ,13817000 ,Plan
3314 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4641 ,Kindergärten (freier und/oder gemeinnütziger Träger) ,Zuschüsse für lfd. Zwecke an soziale Verbände  Vereine und Ähnl. sowie deren Einricht. ,Ausgabe ,1225800 ,Plan
3315 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (Kinderkrippen) ,Einnahme ,112000 ,Plan
3316 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (4541.7714.2000) ,Einnahme ,11900 ,Plan
3317 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (Spielgeld) ,Einnahme ,1400 ,Plan
3318 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Verpflegung als Sachbezug (Verpflegung) ,Einnahme ,16000 ,Plan
3319 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Verpflegung als Sachbezug (Verpflegung - Anteil Personalkosten Küchenkräfte) ,Einnahme ,4700 ,Plan
3320 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Vermischte Einnahmen ,Einnahme ,100 ,Plan
3321 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Erstattungen durch private Unternehmen (Personalkosten) ,Einnahme ,6000 ,Plan
3322 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Zuweisungen für lfd. Zwecke vom Bund  LAF  ERP-Sondervermögen ,Einnahme ,147000 ,Plan
3323 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Zuweisungen für lfd. Zwecke vom Land (Kinderkrippen) ,Einnahme ,164200 ,Plan
3324 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Zuweisungen für lfd. Zwecke von Gemeinden und Gemeindeverbänden ,Einnahme ,4000 ,Plan
3325 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Beamtenbezüge ,Ausgabe ,1700 ,Plan
3326 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Entgelte für tariflich Beschäftigte ,Ausgabe ,329000 ,Plan
3327 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Entgelte für tariflich Beschäftigte (Küchenpersonal) ,Ausgabe ,4000 ,Plan
3328 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Beschäftigungsentgelte und dgl. ,Ausgabe ,5800 ,Plan
3329 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,900 ,Plan
3330 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,25500 ,Plan
3331 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte"" (Küchenpersonal)" ,Ausgabe ,300 ,Plan
3332 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,64800 ,Plan
3333 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte"" (Küchenpersonal)" ,Ausgabe ,800 ,Plan
3334 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Sonstige""" ,Ausgabe ,2100 ,Plan
3335 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1700 ,Plan
3336 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Unterhalt eigener Gebäude (kleiner Bauunterhalt) ,Ausgabe ,500 ,Plan
3337 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Verwaltungs- und Zweckausstattung ,Ausgabe ,3500 ,Plan
3338 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Sonstige Gebrauchsgegenstände ,Ausgabe ,900 ,Plan
3339 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,200 ,Plan
3340 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Fortbildung und Umschulung ,Ausgabe ,7700 ,Plan
3341 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,1200 ,Plan
3342 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Lebensmittel (Verpflegung) ,Ausgabe ,16000 ,Plan
3343 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Spiel- und Getränkegeld ,Ausgabe ,1400 ,Plan
3344 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Umsatzsteuer (Zahllast an das Finanzamt) ,Ausgabe ,1200 ,Plan
3345 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Allgemeiner Bürobedarf ,Ausgabe ,200 ,Plan
3346 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Bücher und Zeitschriften ,Ausgabe ,100 ,Plan
3347 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Reise- und Fahrtkosten ,Ausgabe ,100 ,Plan
3348 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,48000 ,Plan
3349 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4643 ,Kinderkrippen (Stadt) ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Ausgabe ,8600 ,Plan
3350 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Einnahme ,16000 ,Plan
3351 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Bund  LAF  ERP-Sondervermögen ,Einnahme ,294000 ,Plan
3352 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Land (Kinderkrippen) ,Einnahme ,3473100 ,Plan
3353 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Land (Kinderkrippen - Gastkinder) ,Einnahme ,563100 ,Plan
3354 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Zuschüsse für lfd. Zwecke an soziale Verbände  Vereine und Ähnl. sowie deren Einricht. ,Ausgabe ,6523300 ,Plan
3355 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4644 ,Kinderkrippen (freier und/oder gemeinnütziger Träger) ,Zuschüsse für lfd. Zwecke an soziale Verbände  Vereine und Ähnl. sowie deren Einricht. ,Ausgabe ,1057000 ,Plan
3356 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (Kinderhorte) ,Einnahme ,550000 ,Plan
3357 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (4541.7714.3000) ,Einnahme ,132600 ,Plan
3358 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Gebühren und Entgelte für Kindergärten  Heime und Horte (Spielgeld) ,Einnahme ,44700 ,Plan
3359 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Verpflegung als Sachbezug (Verpflegung) ,Einnahme ,306000 ,Plan
3360 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Verpflegung als Sachbezug (Verpflegung - ohne Mahnung) ,Einnahme ,29000 ,Plan
3361 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Verpflegung als Sachbezug (Verpflegung - Anteil Personalkosten Küchenkräfte) ,Einnahme ,80000 ,Plan
3362 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Zuweisungen für lfd. Zwecke vom Land (Kinderhorte) ,Einnahme ,887400 ,Plan
3363 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Zuweisungen für lfd. Zwecke von Gemeinden und Gemeindeverbänden ,Einnahme ,4000 ,Plan
3364 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Zuweisungen für lfd. Zwecke von sonstigen öffentlichen Sonderrech. (Personalkosten) ,Einnahme ,42400 ,Plan
3365 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Spenden ,Einnahme ,100 ,Plan
3366 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Beamtenbezüge ,Ausgabe ,1700 ,Plan
3367 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Entgelte für tariflich Beschäftigte ,Ausgabe ,2548200 ,Plan
3368 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Entgelte für tariflich Beschäftigte (Küchenpersonal) ,Ausgabe ,100000 ,Plan
3369 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Beschäftigungsentgelte und dgl. ,Ausgabe ,5200 ,Plan
3370 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,900 ,Plan
3371 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,192000 ,Plan
3372 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte"" (Küchenpersonal)" ,Ausgabe ,7800 ,Plan
3373 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zu Versorgungskassen ""Sonstige""" ,Ausgabe ,100 ,Plan
3374 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,505100 ,Plan
3375 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte"" (Küchenpersonal)" ,Ausgabe ,19200 ,Plan
3376 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,"Beiträge zur gesetzlichen Sozialversicherung ""Sonstige""" ,Ausgabe ,3000 ,Plan
3377 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,13500 ,Plan
3378 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Unterhalt eigener Gebäude (kleiner Bauunterhalt) ,Ausgabe ,1500 ,Plan
3379 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Verwaltungs- und Zweckausstattung ,Ausgabe ,8500 ,Plan
3380 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Sonstige Gebrauchsgegenstände ,Ausgabe ,12900 ,Plan
3381 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Sonstige Gebrauchsgegenstände (Anschaffung aus Spenden) ,Ausgabe ,100 ,Plan
3382 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Miete für Gebäude und Grundstücke ,Ausgabe ,15400 ,Plan
3383 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Miete für Gebäude und Grundstücke (Turnhallen) ,Ausgabe ,1100 ,Plan
3384 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,1000 ,Plan
3385 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Fortbildung und Umschulung ,Ausgabe ,5800 ,Plan
3386 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Fortbildung und Umschulung (Supervision/Fachberatung) ,Ausgabe ,3800 ,Plan
3387 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,1200 ,Plan
3388 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Lebensmittel (Verpflegung) ,Ausgabe ,306000 ,Plan
3389 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Lebensmittel (Verpflegung - ohne Mahnung) ,Ausgabe ,29000 ,Plan
3390 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Spiel- und Getränkegeld ,Ausgabe ,44700 ,Plan
3391 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Öffentlichkeitsarbeit ,Ausgabe ,600 ,Plan
3392 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Schmuck von Straßen  Räumen und Ähnl. ,Ausgabe ,300 ,Plan
3393 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,1900 ,Plan
3394 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Allgemeiner Bürobedarf ,Ausgabe ,5000 ,Plan
3395 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Bücher und Zeitschriften ,Ausgabe ,400 ,Plan
3396 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Öffentliche Bekanntmachungen  Amtsblatt ,Ausgabe ,1000 ,Plan
3397 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Reise- und Fahrtkosten ,Ausgabe ,2500 ,Plan
3398 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Bankgebühren u. Ä. ,Ausgabe ,100 ,Plan
3399 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Transportkosten ,Ausgabe ,1700 ,Plan
3400 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,507000 ,Plan
3401 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung Gebäudebewirtschaftungskosten Außenanlagen ,Ausgabe ,35300 ,Plan
3402 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung Internetaufwendungen ,Ausgabe ,100 ,Plan
3403 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,5000 ,Plan
3404 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,30800 ,Plan
3405 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,5400 ,Plan
3406 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,8500 ,Plan
3407 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1900 ,Plan
3408 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4645 ,Kinderhorte (Stadt) ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,100 ,Plan
3409 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4646 ,Kinderhorte (freier und/oder gemeinnütziger Träger) ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Einnahme ,3500 ,Plan
3410 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4646 ,Kinderhorte (freier und/oder gemeinnütziger Träger) ,Zuweisungen für lfd. Zwecke vom Land (Kinderhorte) ,Einnahme ,935300 ,Plan
3411 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4646 ,Kinderhorte (freier und/oder gemeinnütziger Träger) ,Zuschüsse für lfd. Zwecke an soziale Verbände  Vereine und Ähnl. sowie deren Einricht. ,Ausgabe ,1822800 ,Plan
3412 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Beamtenbezüge ,Ausgabe ,28900 ,Plan
3413 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,200 ,Plan
3414 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Entgelte für tariflich Beschäftigte ,Ausgabe ,59000 ,Plan
3415 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,15300 ,Plan
3416 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,400 ,Plan
3417 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,4600 ,Plan
3418 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,11600 ,Plan
3419 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,300 ,Plan
3420 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,3400 ,Plan
3421 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,200 ,Plan
3422 ,2019 ,Verwaltung ,4 ,Soziale Sicherung ,4647 ,Gemischte Kindertageseinrichtungen (freier und/oder gemeinnütziger Träger) ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,1300 ,Plan
