ID,Produktbereich 1,Produkt 1,Bezeichnung 1,Jahr,Betrag,Richtung,HH-Art
3946,Sicherheit und Ordnung,Verkehrsüberwachung,Aufwendungen für Sach- und Dienstleistungen,2020,281579,Aufwand,Plan
3947,Sicherheit und Ordnung,Verkehrsüberwachung,Bilanzielle Abschreibungen,2020,114600,Aufwand,Plan
3948,Sicherheit und Ordnung,Verkehrsüberwachung,Sonstige ordentliche Aufwendungen,2020,978624,Aufwand,Plan
3949,Sicherheit und Ordnung,Gewerbeangelegenheiten,Öffentlich-rechtliche Leistungsentgelte,2020,2700000,Ertrag,Plan
3950,Sicherheit und Ordnung,Gewerbeangelegenheiten,Sonstige ordentliche Erträge,2020,4000,Ertrag,Plan
3951,Sicherheit und Ordnung,Gewerbeangelegenheiten,Personalaufwendungen,2020,1639591,Aufwand,Plan
3952,Sicherheit und Ordnung,Gewerbeangelegenheiten,Versorgungsaufwendungen,2020,196100,Aufwand,Plan
3953,Sicherheit und Ordnung,Gewerbeangelegenheiten,Aufwendungen für Sach- und Dienstleistungen,2020,5388,Aufwand,Plan
3954,Sicherheit und Ordnung,Gewerbeangelegenheiten,Bilanzielle Abschreibungen,2020,5192,Aufwand,Plan
3955,Sicherheit und Ordnung,Gewerbeangelegenheiten,Sonstige ordentliche Aufwendungen,2020,333503,Aufwand,Plan
3956,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Kostenerstattungen und Kostenumlagen,2020,8200,Ertrag,Plan
3957,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Sonstige ordentliche Erträge,2020,4000500,Ertrag,Plan
3958,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Personalaufwendungen,2020,3315782,Aufwand,Plan
3959,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Versorgungsaufwendungen,2020,296100,Aufwand,Plan
3960,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Aufwendungen für Sach- und Dienstleistungen,2020,92359,Aufwand,Plan
3961,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Bilanzielle Abschreibungen,2020,4779,Aufwand,Plan
3962,Sicherheit und Ordnung,Verwarnungs- und Bußgeldverfahren,Sonstige ordentliche Aufwendungen,2020,805465,Aufwand,Plan
3963,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Sonstige ordentliche Erträge,2020,58000,Ertrag,Plan
3964,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Personalaufwendungen,2020,8390565,Aufwand,Plan
3965,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Versorgungsaufwendungen,2020,137100,Aufwand,Plan
3966,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Aufwendungen für Sach- und Dienstleistungen,2020,179006,Aufwand,Plan
3967,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Bilanzielle Abschreibungen,2020,38046,Aufwand,Plan
3968,Sicherheit und Ordnung,Ermittlungs- und Vollzugsaufgaben,Sonstige ordentliche Aufwendungen,2020,626427,Aufwand,Plan
3969,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Öffentlich-rechtliche Leistungsentgelte,2020,425520,Ertrag,Plan
3970,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Sonstige ordentliche Erträge,2020,174500,Ertrag,Plan
3971,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Personalaufwendungen,2020,2105173,Aufwand,Plan
3972,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Versorgungsaufwendungen,2020,158400,Aufwand,Plan
3973,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Aufwendungen für Sach- und Dienstleistungen,2020,207136,Aufwand,Plan
3974,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Bilanzielle Abschreibungen,2020,8350,Aufwand,Plan
3975,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Transferaufwendungen,2020,7000,Aufwand,Plan
3976,Sicherheit und Ordnung,"Veterinärwesen, Lebensmittelüberwachung",Sonstige ordentliche Aufwendungen,2020,76485,Aufwand,Plan
3977,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Öffentlich-rechtliche Leistungsentgelte,2020,47000,Ertrag,Plan
3978,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Privatrechtliche Leistungsentgelte,2020,1200000,Ertrag,Plan
3979,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Sonstige ordentliche Erträge,2020,100,Ertrag,Plan
3980,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Personalaufwendungen,2020,1894619,Aufwand,Plan
3981,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Versorgungsaufwendungen,2020,125200,Aufwand,Plan
3982,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Aufwendungen für Sach- und Dienstleistungen,2020,124974,Aufwand,Plan
3983,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Bilanzielle Abschreibungen,2020,75200,Aufwand,Plan
3984,Sicherheit und Ordnung,Chemische und Lebensmitteluntersuchung,Sonstige ordentliche Aufwendungen,2020,65851,Aufwand,Plan
3985,Sicherheit und Ordnung,Gefahrenabwehr,Zuwendungen und allgemeine Umlagen,2020,813524,Ertrag,Plan
3986,Sicherheit und Ordnung,Gefahrenabwehr,Öffentlich-rechtliche Leistungsentgelte,2020,1373300,Ertrag,Plan
3987,Sicherheit und Ordnung,Gefahrenabwehr,Privatrechtliche Leistungsentgelte,2020,1223000,Ertrag,Plan
3988,Sicherheit und Ordnung,Gefahrenabwehr,Kostenerstattungen und Kostenumlagen,2020,25500,Ertrag,Plan
3989,Sicherheit und Ordnung,Gefahrenabwehr,Sonstige ordentliche Erträge,2020,13000,Ertrag,Plan
3990,Sicherheit und Ordnung,Gefahrenabwehr,Personalaufwendungen,2020,43108076,Aufwand,Plan
3991,Sicherheit und Ordnung,Gefahrenabwehr,Versorgungsaufwendungen,2020,10594800,Aufwand,Plan
3992,Sicherheit und Ordnung,Gefahrenabwehr,Aufwendungen für Sach- und Dienstleistungen,2020,2298835,Aufwand,Plan
3993,Sicherheit und Ordnung,Gefahrenabwehr,Bilanzielle Abschreibungen,2020,3481525,Aufwand,Plan
3994,Sicherheit und Ordnung,Gefahrenabwehr,Transferaufwendungen,2020,30000,Aufwand,Plan
3995,Sicherheit und Ordnung,Gefahrenabwehr,Sonstige ordentliche Aufwendungen,2020,1712175,Aufwand,Plan
3996,Sicherheit und Ordnung,Gefahrenabwehr,Aufwendungen aus internen Leistungsbeziehungen,2020,5562200,Aufwand,Plan
3997,Sicherheit und Ordnung,Gefahrenvorbeugung,Öffentlich-rechtliche Leistungsentgelte,2020,190000,Ertrag,Plan
3998,Sicherheit und Ordnung,Gefahrenvorbeugung,Privatrechtliche Leistungsentgelte,2020,901400,Ertrag,Plan
3999,Sicherheit und Ordnung,Gefahrenvorbeugung,Personalaufwendungen,2020,1041373,Aufwand,Plan
4000,Sicherheit und Ordnung,Gefahrenvorbeugung,Versorgungsaufwendungen,2020,176800,Aufwand,Plan
4001,Sicherheit und Ordnung,Gefahrenvorbeugung,Aufwendungen für Sach- und Dienstleistungen,2020,8194,Aufwand,Plan
4002,Sicherheit und Ordnung,Gefahrenvorbeugung,Bilanzielle Abschreibungen,2020,14684,Aufwand,Plan
4003,Sicherheit und Ordnung,Gefahrenvorbeugung,Sonstige ordentliche Aufwendungen,2020,34891,Aufwand,Plan
4004,Sicherheit und Ordnung,Rettungsdienst,Zuwendungen und allgemeine Umlagen,2020,470,Ertrag,Plan
4005,Sicherheit und Ordnung,Rettungsdienst,Öffentlich-rechtliche Leistungsentgelte,2020,37524647,Ertrag,Plan
4006,Sicherheit und Ordnung,Rettungsdienst,Privatrechtliche Leistungsentgelte,2020,150000,Ertrag,Plan
4007,Sicherheit und Ordnung,Rettungsdienst,Sonstige ordentliche Erträge,2020,16000,Ertrag,Plan
4008,Sicherheit und Ordnung,Rettungsdienst,Personalaufwendungen,2020,17009036,Aufwand,Plan
4009,Sicherheit und Ordnung,Rettungsdienst,Versorgungsaufwendungen,2020,2314900,Aufwand,Plan
4010,Sicherheit und Ordnung,Rettungsdienst,Aufwendungen für Sach- und Dienstleistungen,2020,15753000,Aufwand,Plan
4011,Sicherheit und Ordnung,Rettungsdienst,Bilanzielle Abschreibungen,2020,2732443,Aufwand,Plan
4012,Sicherheit und Ordnung,Rettungsdienst,Sonstige ordentliche Aufwendungen,2020,1072833,Aufwand,Plan
4013,Sicherheit und Ordnung,Rettungsdienst,Aufwendungen aus internen Leistungsbeziehungen,2020,6530816,Aufwand,Plan
4014,Sicherheit und Ordnung,Bevölkerungsschutz,Zuwendungen und allgemeine Umlagen,2020,99497,Ertrag,Plan
4015,Sicherheit und Ordnung,Bevölkerungsschutz,Kostenerstattungen und Kostenumlagen,2020,22000,Ertrag,Plan
4016,Sicherheit und Ordnung,Bevölkerungsschutz,Personalaufwendungen,2020,515218,Aufwand,Plan
4017,Sicherheit und Ordnung,Bevölkerungsschutz,Versorgungsaufwendungen,2020,73800,Aufwand,Plan
4018,Sicherheit und Ordnung,Bevölkerungsschutz,Aufwendungen für Sach- und Dienstleistungen,2020,216286,Aufwand,Plan
4019,Sicherheit und Ordnung,Bevölkerungsschutz,Bilanzielle Abschreibungen,2020,506260,Aufwand,Plan
4020,Sicherheit und Ordnung,Bevölkerungsschutz,Sonstige ordentliche Aufwendungen,2020,14346,Aufwand,Plan
4021,Schulträgeraufgaben,Grundschule,Zuwendungen und allgemeine Umlagen,2020,20564655,Ertrag,Plan
4022,Schulträgeraufgaben,Grundschule,Öffentlich-rechtliche Leistungsentgelte,2020,300,Ertrag,Plan
4023,Schulträgeraufgaben,Grundschule,Privatrechtliche Leistungsentgelte,2020,1658829,Ertrag,Plan
4024,Schulträgeraufgaben,Grundschule,Sonstige ordentliche Erträge,2020,101,Ertrag,Plan
4025,Schulträgeraufgaben,Grundschule,Aktivierte Eigenleistungen,2020,405500,Ertrag,Plan
4026,Schulträgeraufgaben,Grundschule,Personalaufwendungen,2020,8471740,Aufwand,Plan
4027,Schulträgeraufgaben,Grundschule,Versorgungsaufwendungen,2020,321800,Aufwand,Plan
4028,Schulträgeraufgaben,Grundschule,Aufwendungen für Sach- und Dienstleistungen,2020,29929921,Aufwand,Plan
4029,Schulträgeraufgaben,Grundschule,Bilanzielle Abschreibungen,2020,9644254,Aufwand,Plan
4030,Schulträgeraufgaben,Grundschule,Sonstige ordentliche Aufwendungen,2020,3917715,Aufwand,Plan
4031,Schulträgeraufgaben,Hauptschule,Zuwendungen und allgemeine Umlagen,2020,102552,Ertrag,Plan
4032,Schulträgeraufgaben,Hauptschule,Privatrechtliche Leistungsentgelte,2020,202089,Ertrag,Plan
4033,Schulträgeraufgaben,Hauptschule,Personalaufwendungen,2020,2221440,Aufwand,Plan
4034,Schulträgeraufgaben,Hauptschule,Versorgungsaufwendungen,2020,82000,Aufwand,Plan
4035,Schulträgeraufgaben,Hauptschule,Aufwendungen für Sach- und Dienstleistungen,2020,724874,Aufwand,Plan
4036,Schulträgeraufgaben,Hauptschule,Bilanzielle Abschreibungen,2020,1447421,Aufwand,Plan
4037,Schulträgeraufgaben,Hauptschule,Sonstige ordentliche Aufwendungen,2020,665573,Aufwand,Plan
4038,Schulträgeraufgaben,Realschule,Zuwendungen und allgemeine Umlagen,2020,262683,Ertrag,Plan
4039,Schulträgeraufgaben,Realschule,Privatrechtliche Leistungsentgelte,2020,174649,Ertrag,Plan
4040,Schulträgeraufgaben,Realschule,Personalaufwendungen,2020,2126770,Aufwand,Plan
4041,Schulträgeraufgaben,Realschule,Versorgungsaufwendungen,2020,80200,Aufwand,Plan
4042,Schulträgeraufgaben,Realschule,Aufwendungen für Sach- und Dienstleistungen,2020,911707,Aufwand,Plan
4043,Schulträgeraufgaben,Realschule,Bilanzielle Abschreibungen,2020,2465357,Aufwand,Plan
4044,Schulträgeraufgaben,Realschule,Sonstige ordentliche Aufwendungen,2020,529686,Aufwand,Plan
4045,Schulträgeraufgaben,Gymnasium,Zuwendungen und allgemeine Umlagen,2020,521314,Ertrag,Plan
4046,Schulträgeraufgaben,Gymnasium,Privatrechtliche Leistungsentgelte,2020,256079,Ertrag,Plan
4047,Schulträgeraufgaben,Gymnasium,Personalaufwendungen,2020,4228990,Aufwand,Plan
4048,Schulträgeraufgaben,Gymnasium,Versorgungsaufwendungen,2020,174300,Aufwand,Plan
4049,Schulträgeraufgaben,Gymnasium,Aufwendungen für Sach- und Dienstleistungen,2020,1738605,Aufwand,Plan
4050,Schulträgeraufgaben,Gymnasium,Bilanzielle Abschreibungen,2020,6494625,Aufwand,Plan
4051,Schulträgeraufgaben,Gymnasium,Sonstige ordentliche Aufwendungen,2020,3239146,Aufwand,Plan
4052,Schulträgeraufgaben,Gesamtschule,Zuwendungen und allgemeine Umlagen,2020,185675,Ertrag,Plan
4053,Schulträgeraufgaben,Gesamtschule,Privatrechtliche Leistungsentgelte,2020,149268,Ertrag,Plan
4054,Schulträgeraufgaben,Gesamtschule,Sonstige ordentliche Erträge,2020,101,Ertrag,Plan
4055,Schulträgeraufgaben,Gesamtschule,Personalaufwendungen,2020,1542220,Aufwand,Plan
4056,Schulträgeraufgaben,Gesamtschule,Versorgungsaufwendungen,2020,54700,Aufwand,Plan
4057,Schulträgeraufgaben,Gesamtschule,Aufwendungen für Sach- und Dienstleistungen,2020,906805,Aufwand,Plan
4058,Schulträgeraufgaben,Gesamtschule,Bilanzielle Abschreibungen,2020,2783730,Aufwand,Plan
4059,Schulträgeraufgaben,Gesamtschule,Sonstige ordentliche Aufwendungen,2020,2742691,Aufwand,Plan
4060,Schulträgeraufgaben,Förderschule,Zuwendungen und allgemeine Umlagen,2020,118595,Ertrag,Plan
4061,Schulträgeraufgaben,Förderschule,Privatrechtliche Leistungsentgelte,2020,122788,Ertrag,Plan
4062,Schulträgeraufgaben,Förderschule,Sonstige ordentliche Erträge,2020,101,Ertrag,Plan
4063,Schulträgeraufgaben,Förderschule,Personalaufwendungen,2020,1911980,Aufwand,Plan
4064,Schulträgeraufgaben,Förderschule,Versorgungsaufwendungen,2020,39000,Aufwand,Plan
4065,Schulträgeraufgaben,Förderschule,Aufwendungen für Sach- und Dienstleistungen,2020,480491,Aufwand,Plan
4066,Schulträgeraufgaben,Förderschule,Bilanzielle Abschreibungen,2020,1092482,Aufwand,Plan
4067,Schulträgeraufgaben,Förderschule,Transferaufwendungen,2020,22547,Aufwand,Plan
4068,Schulträgeraufgaben,Förderschule,Sonstige ordentliche Aufwendungen,2020,289635,Aufwand,Plan
4069,Schulträgeraufgaben,Berufskolleg,Zuwendungen und allgemeine Umlagen,2020,164468,Ertrag,Plan
4070,Schulträgeraufgaben,Berufskolleg,Sonstige Transfererträge,2020,3500000,Ertrag,Plan
4071,Schulträgeraufgaben,Berufskolleg,Privatrechtliche Leistungsentgelte,2020,864198,Ertrag,Plan
4072,Schulträgeraufgaben,Berufskolleg,Sonstige ordentliche Erträge,2020,1701,Ertrag,Plan
4073,Schulträgeraufgaben,Berufskolleg,Personalaufwendungen,2020,3610710,Aufwand,Plan
4074,Schulträgeraufgaben,Berufskolleg,Versorgungsaufwendungen,2020,159400,Aufwand,Plan
4075,Schulträgeraufgaben,Berufskolleg,Aufwendungen für Sach- und Dienstleistungen,2020,5526606,Aufwand,Plan
4076,Schulträgeraufgaben,Berufskolleg,Bilanzielle Abschreibungen,2020,5333313,Aufwand,Plan
4077,Schulträgeraufgaben,Berufskolleg,Sonstige ordentliche Aufwendungen,2020,6070526,Aufwand,Plan
4078,Schulträgeraufgaben,Schülerbeförderung,Zuwendungen und allgemeine Umlagen,2020,186164,Ertrag,Plan
4079,Schulträgeraufgaben,Schülerbeförderung,Privatrechtliche Leistungsentgelte,2020,1200,Ertrag,Plan
4080,Schulträgeraufgaben,Schülerbeförderung,Kostenerstattungen und Kostenumlagen,2020,7000,Ertrag,Plan
4081,Schulträgeraufgaben,Schülerbeförderung,Sonstige ordentliche Erträge,2020,32100,Ertrag,Plan
4082,Schulträgeraufgaben,Schülerbeförderung,Personalaufwendungen,2020,815820,Aufwand,Plan
4083,Schulträgeraufgaben,Schülerbeförderung,Versorgungsaufwendungen,2020,96200,Aufwand,Plan
4084,Schulträgeraufgaben,Schülerbeförderung,Aufwendungen für Sach- und Dienstleistungen,2020,10729666,Aufwand,Plan
4085,Schulträgeraufgaben,Schülerbeförderung,Bilanzielle Abschreibungen,2020,400,Aufwand,Plan
4086,Schulträgeraufgaben,Schülerbeförderung,Sonstige ordentliche Aufwendungen,2020,5180,Aufwand,Plan
4087,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Privatrechtliche Leistungsentgelte,2020,28500,Ertrag,Plan
4088,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Kostenerstattungen und Kostenumlagen,2020,46100,Ertrag,Plan
4089,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Personalaufwendungen,2020,517880,Aufwand,Plan
4090,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Versorgungsaufwendungen,2020,85100,Aufwand,Plan
4091,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Aufwendungen für Sach- und Dienstleistungen,2020,35788,Aufwand,Plan
4092,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Bilanzielle Abschreibungen,2020,528288,Aufwand,Plan
4093,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Transferaufwendungen,2020,436353,Aufwand,Plan
4094,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Sonstige ordentliche Aufwendungen,2020,6921,Aufwand,Plan
4095,Schulträgeraufgaben,Besondere Schulträgerangelegenheiten,Finanzerträge,2020,13206,Ertrag,Plan
4096,Schulträgeraufgaben,Beratungsangebote,Zuwendungen und allgemeine Umlagen,2020,235200,Ertrag,Plan
4097,Schulträgeraufgaben,Beratungsangebote,Personalaufwendungen,2020,475600,Aufwand,Plan
4098,Schulträgeraufgaben,Beratungsangebote,Versorgungsaufwendungen,2020,52800,Aufwand,Plan
4099,Schulträgeraufgaben,Beratungsangebote,Aufwendungen für Sach- und Dienstleistungen,2020,180103,Aufwand,Plan
4100,Schulträgeraufgaben,Beratungsangebote,Bilanzielle Abschreibungen,2020,1118,Aufwand,Plan
4101,Schulträgeraufgaben,Beratungsangebote,Transferaufwendungen,2020,143960,Aufwand,Plan
4102,Schulträgeraufgaben,Beratungsangebote,Sonstige ordentliche Aufwendungen,2020,671,Aufwand,Plan
4103,Schulträgeraufgaben,Ganztagsangebote,Zuwendungen und allgemeine Umlagen,2020,14578671,Ertrag,Plan
4104,Schulträgeraufgaben,Ganztagsangebote,Öffentlich-rechtliche Leistungsentgelte,2020,8705691,Ertrag,Plan
4105,Schulträgeraufgaben,Ganztagsangebote,Privatrechtliche Leistungsentgelte,2020,309095,Ertrag,Plan
4106,Schulträgeraufgaben,Ganztagsangebote,Personalaufwendungen,2020,1483211,Aufwand,Plan
4107,Schulträgeraufgaben,Ganztagsangebote,Versorgungsaufwendungen,2020,158900,Aufwand,Plan
4108,Schulträgeraufgaben,Ganztagsangebote,Aufwendungen für Sach- und Dienstleistungen,2020,39803072,Aufwand,Plan
4109,Schulträgeraufgaben,Ganztagsangebote,Bilanzielle Abschreibungen,2020,235,Aufwand,Plan
4110,Schulträgeraufgaben,Ganztagsangebote,Sonstige ordentliche Aufwendungen,2020,20089,Aufwand,Plan
4111,Schulträgeraufgaben,Bafög,Kostenerstattungen und Kostenumlagen,2020,10000,Ertrag,Plan
4112,Schulträgeraufgaben,Bafög,Sonstige ordentliche Erträge,2020,10000,Ertrag,Plan
4113,Schulträgeraufgaben,Bafög,Personalaufwendungen,2020,605100,Aufwand,Plan
4114,Schulträgeraufgaben,Bafög,Versorgungsaufwendungen,2020,115200,Aufwand,Plan
4115,Schulträgeraufgaben,Bafög,Aufwendungen für Sach- und Dienstleistungen,2020,1449,Aufwand,Plan
4116,Schulträgeraufgaben,Bafög,Bilanzielle Abschreibungen,2020,1763,Aufwand,Plan
4117,Schulträgeraufgaben,Bafög,Transferaufwendungen,2020,10000,Aufwand,Plan
4118,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Sonstige ordentliche Erträge,2020,85000,Ertrag,Plan
4119,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Personalaufwendungen,2020,763760,Aufwand,Plan
4120,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Versorgungsaufwendungen,2020,104400,Aufwand,Plan
4121,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Aufwendungen für Sach- und Dienstleistungen,2020,817,Aufwand,Plan
4122,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Bilanzielle Abschreibungen,2020,843,Aufwand,Plan
4123,Schulträgeraufgaben,Schulamt  -Verwaltungsfachl. Aufgaben-,Sonstige ordentliche Aufwendungen,2020,45333,Aufwand,Plan
4124,Schulträgeraufgaben,Schulpsychologie,Zuwendungen und allgemeine Umlagen,2020,5000,Ertrag,Plan
4125,Schulträgeraufgaben,Schulpsychologie,Privatrechtliche Leistungsentgelte,2020,2500,Ertrag,Plan
4126,Schulträgeraufgaben,Schulpsychologie,Personalaufwendungen,2020,1692191,Aufwand,Plan
4127,Schulträgeraufgaben,Schulpsychologie,Versorgungsaufwendungen,2020,83700,Aufwand,Plan
4128,Schulträgeraufgaben,Schulpsychologie,Aufwendungen für Sach- und Dienstleistungen,2020,109177,Aufwand,Plan
4129,Schulträgeraufgaben,Schulpsychologie,Bilanzielle Abschreibungen,2020,10215,Aufwand,Plan
4130,Schulträgeraufgaben,Schulpsychologie,Sonstige ordentliche Aufwendungen,2020,37300,Aufwand,Plan
4131,Schulträgeraufgaben,"Medienzentrum, Schulgarten",Zuwendungen und allgemeine Umlagen,2020,1265,Ertrag,Plan
4132,Schulträgeraufgaben,"Medienzentrum, Schulgarten",Personalaufwendungen,2020,204100,Aufwand,Plan
4133,Schulträgeraufgaben,"Medienzentrum, Schulgarten",Versorgungsaufwendungen,2020,6200,Aufwand,Plan
4134,Schulträgeraufgaben,"Medienzentrum, Schulgarten",Aufwendungen für Sach- und Dienstleistungen,2020,579413,Aufwand,Plan
4135,Schulträgeraufgaben,"Medienzentrum, Schulgarten",Bilanzielle Abschreibungen,2020,15160,Aufwand,Plan
4136,Kultur und Wissenschaft,Heinrich-Heine-Institut,Zuwendungen und allgemeine Umlagen,2020,26910,Ertrag,Plan
4137,Kultur und Wissenschaft,Heinrich-Heine-Institut,Privatrechtliche Leistungsentgelte,2020,34700,Ertrag,Plan
4138,Kultur und Wissenschaft,Heinrich-Heine-Institut,Personalaufwendungen,2020,1014564,Aufwand,Plan
4139,Kultur und Wissenschaft,Heinrich-Heine-Institut,Versorgungsaufwendungen,2020,43400,Aufwand,Plan
4140,Kultur und Wissenschaft,Heinrich-Heine-Institut,Aufwendungen für Sach- und Dienstleistungen,2020,96025,Aufwand,Plan
4141,Kultur und Wissenschaft,Heinrich-Heine-Institut,Bilanzielle Abschreibungen,2020,29281,Aufwand,Plan
4142,Kultur und Wissenschaft,Heinrich-Heine-Institut,Sonstige ordentliche Aufwendungen,2020,133271,Aufwand,Plan
