"ID";"EPL";"AB";"PG";"Betrag";"Berichtsjahr";"Werttyp";"Erlöse_Kosten"
21912;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";3134195,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21913;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";34002568,00;"2018";"Fortgeschriebener Plan";"Kosten"
21914;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";5456544,00;"2019";"Plan";"Erlöse"
21915;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";39552287,00;"2019";"Plan";"Kosten"
21916;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";6203545,00;"2020";"Plan";"Erlöse"
21917;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";40721610,00;"2020";"Plan";"Kosten"
21918;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";6203544,00;"2021";"Plan";"Erlöse"
21919;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";37928727,00;"2021";"Plan";"Kosten"
21920;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";6203545,00;"2022";"Plan";"Erlöse"
21921;"Behörde für Schule und Berufsbildung";"Außerschul. Berufs- u. Weiterbildung";"Außerschulische Berufs- und Weiterbildung";38097119,00;"2022";"Plan";"Kosten"
21922;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";412982,00;"2016";"Ist";"Erlöse"
21923;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";7730410,00;"2016";"Ist";"Kosten"
21924;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";336700,00;"2017";"Ist";"Erlöse"
21925;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";8635415,00;"2017";"Ist";"Kosten"
21926;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";0,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21927;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";7895000,00;"2018";"Fortgeschriebener Plan";"Kosten"
21928;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";885857,00;"2019";"Plan";"Erlöse"
21929;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";7591731,00;"2019";"Plan";"Kosten"
21930;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";1377286,00;"2020";"Plan";"Erlöse"
21931;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";8562390,00;"2020";"Plan";"Kosten"
21932;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";160714,00;"2021";"Plan";"Erlöse"
21933;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";9609978,00;"2021";"Plan";"Kosten"
21934;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";212143,00;"2022";"Plan";"Erlöse"
21935;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Steuerung und Service";10725100,00;"2022";"Plan";"Kosten"
21936;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";79002422,00;"2016";"Ist";"Erlöse"
21937;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";106558577,00;"2016";"Ist";"Kosten"
21938;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";100622222,00;"2017";"Ist";"Erlöse"
21939;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";129721395,00;"2017";"Ist";"Kosten"
21940;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";74876000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21941;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";98748000,00;"2018";"Fortgeschriebener Plan";"Kosten"
21942;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";67425000,00;"2019";"Plan";"Erlöse"
21943;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";73405000,00;"2019";"Plan";"Kosten"
21944;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";65587000,00;"2020";"Plan";"Erlöse"
21945;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";69104000,00;"2020";"Plan";"Kosten"
21946;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";54383000,00;"2021";"Plan";"Erlöse"
21947;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";57433000,00;"2021";"Plan";"Kosten"
21948;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";35978000,00;"2022";"Plan";"Erlöse"
21949;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Hochschulen";39066000,00;"2022";"Plan";"Kosten"
21950;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";31285723,00;"2016";"Ist";"Erlöse"
21951;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";145608360,00;"2016";"Ist";"Kosten"
21952;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";30421140,00;"2017";"Ist";"Erlöse"
21953;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";150718315,00;"2017";"Ist";"Kosten"
21954;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";23293470,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21955;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";164452241,00;"2018";"Fortgeschriebener Plan";"Kosten"
21956;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";23493533,00;"2019";"Plan";"Erlöse"
21957;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";137032576,00;"2019";"Plan";"Kosten"
21958;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";22971504,00;"2020";"Plan";"Erlöse"
21959;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";145018578,00;"2020";"Plan";"Kosten"
21960;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";22140679,00;"2021";"Plan";"Erlöse"
21961;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";144776318,00;"2021";"Plan";"Kosten"
21962;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";20953063,00;"2022";"Plan";"Erlöse"
21963;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Bau- und Investitionsplanung";138714508,00;"2022";"Plan";"Kosten"
21964;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Zentraler Ansatz";-20569000,00;"2018";"Fortgeschriebener Plan";"Kosten"
21965;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Zentraler Ansatz";-22263000,00;"2019";"Plan";"Kosten"
21966;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Zentraler Ansatz";-22748000,00;"2020";"Plan";"Kosten"
21967;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Zentraler Ansatz";-34668000,00;"2021";"Plan";"Kosten"
21968;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Zentraler Ansatz";-34323000,00;"2022";"Plan";"Kosten"
21969;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Forschung";21432000,00;"2019";"Plan";"Kosten"
21970;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Forschung";21436000,00;"2020";"Plan";"Kosten"
21971;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Forschung";13504000,00;"2021";"Plan";"Kosten"
21972;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Grundsatzangelegenheiten und Betreuung Forschung";13566000,00;"2022";"Plan";"Kosten"
21973;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Gleichstellung";1708000,00;"2019";"Plan";"Kosten"
21974;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Gleichstellung";1723000,00;"2020";"Plan";"Kosten"
21975;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Gleichstellung";1738000,00;"2021";"Plan";"Kosten"
21976;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Steuerung und Service";"Gleichstellung";1752000,00;"2022";"Plan";"Kosten"
21977;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";3182376,00;"2016";"Ist";"Erlöse"
21978;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";283155790,00;"2016";"Ist";"Kosten"
21979;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";5474496,00;"2017";"Ist";"Erlöse"
21980;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";289578860,00;"2017";"Ist";"Kosten"
21981;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";7094692,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21982;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";293763957,00;"2018";"Fortgeschriebener Plan";"Kosten"
21983;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";7422940,00;"2019";"Plan";"Erlöse"
21984;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";307789829,00;"2019";"Plan";"Kosten"
21985;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";6978332,00;"2020";"Plan";"Erlöse"
21986;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";311679497,00;"2020";"Plan";"Kosten"
21987;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";5562938,00;"2021";"Plan";"Erlöse"
21988;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";312154896,00;"2021";"Plan";"Kosten"
21989;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";3133453,00;"2022";"Plan";"Erlöse"
21990;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"Universität Hamburg (Zuführung)";311694962,00;"2022";"Plan";"Kosten"
21991;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";1427664,00;"2016";"Ist";"Erlöse"
21992;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";69045921,00;"2016";"Ist";"Kosten"
21993;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";2495851,00;"2017";"Ist";"Erlöse"
21994;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";70917189,00;"2017";"Ist";"Kosten"
21995;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";3114788,00;"2018";"Fortgeschriebener Plan";"Erlöse"
21996;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";72689900,00;"2018";"Fortgeschriebener Plan";"Kosten"
21997;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";3495854,00;"2019";"Plan";"Erlöse"
21998;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";74847357,00;"2019";"Plan";"Kosten"
21999;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";3271148,00;"2020";"Plan";"Erlöse"
22000;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";75991892,00;"2020";"Plan";"Kosten"
22001;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";2434422,00;"2021";"Plan";"Erlöse"
22002;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";75456574,00;"2021";"Plan";"Kosten"
22003;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";1339068,00;"2022";"Plan";"Erlöse"
22004;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"TU Hamburg (Zuführung)";75342358,00;"2022";"Plan";"Kosten"
22005;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";135757,00;"2016";"Ist";"Erlöse"
22006;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";21257803,00;"2016";"Ist";"Kosten"
22007;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";252737,00;"2017";"Ist";"Erlöse"
22008;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";21707057,00;"2017";"Ist";"Kosten"
22009;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";346983,00;"2018";"Fortgeschriebener Plan";"Erlöse"
22010;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";21981514,00;"2018";"Fortgeschriebener Plan";"Kosten"
22011;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";362228,00;"2019";"Plan";"Erlöse"
22012;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";22843858,00;"2019";"Plan";"Kosten"
22013;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";356963,00;"2020";"Plan";"Erlöse"
22014;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";23102009,00;"2020";"Plan";"Kosten"
22015;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";310304,00;"2021";"Plan";"Erlöse"
22016;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";23165675,00;"2021";"Plan";"Kosten"
22017;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";186123,00;"2022";"Plan";"Erlöse"
22018;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HafenCity Universität  (Zuführung)";23155241,00;"2022";"Plan";"Kosten"
22019;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";891928,00;"2016";"Ist";"Erlöse"
22020;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";76293579,00;"2016";"Ist";"Kosten"
22021;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";1544335,00;"2017";"Ist";"Erlöse"
22022;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";77544706,00;"2017";"Ist";"Kosten"
22023;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";1999403,00;"2018";"Fortgeschriebener Plan";"Erlöse"
22024;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";78881829,00;"2018";"Fortgeschriebener Plan";"Kosten"
22025;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";2161770,00;"2019";"Plan";"Erlöse"
22026;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";87859742,00;"2019";"Plan";"Kosten"
22027;"Behörde für Wissenschaft, Forschung und Gleichstellung";"Hochschulen";"HAW Hamburg  (Zuführung)";2031305,00;"2020";"Plan";"Erlöse"
